date,region,product_id,revenue,cost_of_goods,marketing_spend
2025-05-12,West,Product B,19710.17,11801.18,1476.29
2025-05-12,West,Product C,31250.94,19082.23,2345.63
2025-05-19,East,Product A,28861.72,15493.53,2149.84
2025-05-19,East,Product B,15293.58,9072.32,1241.21
2025-05-19,East,Product C,24073.13,14403.19,1734.3
2025-05-19,North,Product A,40336.1,21702.74,2996.52
2025-05-19,North,Product B,20764.010000000002,12306.36,1660.9299999999998
2025-05-19,North,Product C,33776.91,20454.32,2643.02
2025-05-19,South,Product A,,18755.52,2683.6
2025-05-19,South,Product B,,9869.99,1150.6
2025-05-19,South,Product C,,17249.47,2100.38
2025-05-19,West,Product A,39830.39,21407.940000000002,3051.1099999999997
2025-05-19,West,Product B,19391.35,11616.74,1394.92
2025-05-19,West,Product C,32758.159999999996,19555.31,2466.9
2025-05-26,East,Product A,29492.98,15759.05,2285.84
2025-05-26,East,Product B,15230.369999999999,9068.5,1116.49
2025-05-26,East,Product C,25647.52,15219.53,1907.01
2025-05-26,North,Product A,41897.27,22503.92,3083.79
2025-05-26,North,Product B,22041.79,13098.27,1647.33
2025-05-26,North,Product C,35108.95,21384.14,2671.94
2025-05-26,South,Product A,,17494.33,2577.73
2025-05-26,South,Product B,,10270.82,1329.89
2025-05-26,South,Product C,,17324.08,2279.92
2025-05-26,West,Product A,37429.04,20083.08,2524.86
2025-05-26,West,Product B,19813.15,11703.62,1519.43
2025-05-26,West,Product C,31135.05,18656.1,2358.64
2025-06-02,East,Product A,28600.9,15229.73,2296.06
2025-06-02,East,Product B,15446.89,9220.970000000001,1173.6
2025-06-02,East,Product C,25230.15,15129.81,1969.69
2025-06-02,North,Product A,40024.5,21212.95,3304.01
2025-06-02,North,Product B,20004.65,11782.19,1448.83
2025-06-02,North,Product C,34418.38,20760.34,2697.71
2025-06-02,South,Product A,,18656.04,2482.05
2025-06-02,South,Product B,,10400.56,1346.36
2025-06-02,South,Product C,,17002.96,1907.17
2025-06-02,West,Product A,38527.27,20978.690000000002,2885.89
2025-06-02,West,Product B,19353.14,11459.24,1350.75
2025-06-02,West,Product C,32875.69,19695.829999999998,2643.1
2025-06-09,East,Product A,28679.27,15517.11,2151.81
2025-06-09,East,Product B,15499.53,9181.369999999999,1163.92
2025-06-09,East,Product C,24011.61,14504.75,1661.91
2025-06-09,North,Product A,41442.8,22188.97,3281.79
2025-06-09,North,Product B,20372.02,12192.689999999999,1493.82
2025-06-09,North,Product C,35234.8,21047.53,2663.7799999999997
2025-06-09,South,Product A,,18862.61,2657.26
2025-06-09,South,Product B,,10385.16,1371.93
2025-06-09,South,Product C,,16993.25,2067.5299999999997
2025-06-09,West,Product A,37154.16,19616.23,2812.66
2025-06-09,West,Product B,19897.03,11777.88,1530.96
2025-06-09,West,Product C,32360.38,19176.31,2414.5499999999997
2025-06-16,East,Product A,30402.08,16126.119999999999,2284.61
2025-06-16,East,Product B,15348.630000000001,9068.88,1239.51
2025-06-16,East,Product C,24467.46,14623.32,1788.26
2025-06-16,North,Product A,38990.68,20965.489999999998,3012.8
2025-06-16,North,Product B,21258.420000000002,12810.1,1604.6200000000001
2025-06-16,North,Product C,35371.13,21357.34,2759.76
2025-06-16,South,Product A,,18186.579999999998,2535.69
2025-06-16,South,Product B,,10570.51,1377.3
2025-06-16,South,Product C,,17411.89,2244.88
2025-06-16,West,Product A,37801.48,20238.19,2921.12
2025-06-16,West,Product B,19957.72,11803.42,1418.46
2025-06-16,West,Product C,33140.84,19559.83,2541.12
2025-06-23,East,Product A,30135.08,16073.42,2161.9700000000003
2025-06-23,East,Product B,15950.01,9466.7,1293.05
2025-06-23,East,Product C,25564.260000000002,15508.92,1934.02
2025-06-23,North,Product A,40325.12,21853.11,3113.77
2025-06-23,North,Product B,21531.43,12710.91,1622.05
2025-06-23,North,Product C,35433.71,21317.2,2632.4
2025-06-23,South,Product A,,18221.87,2517.09
2025-06-23,South,Product B,,10455.65,1230.57
2025-06-23,South,Product C,,17471.7,2075.06
2025-06-23,West,Product A,38441.9,20517.64,2860.02
2025-06-23,West,Product B,20451.31,12250.37,1514.08
2025-06-23,West,Product C,33524.19,20174.3,2815.61
2025-06-30,East,Product A,30415.14,16245.57,2439.74
2025-06-30,East,Product B,15105.01,9009.05,1040.26
2025-06-30,East,Product C,24269.43,14343.93,1837.53
2025-06-30,North,Product A,41304.51,21959.42,3097.2599999999998
2025-06-30,North,Product B,21952.25,13016.78,1614.42
2025-06-30,North,Product C,34225.37,20605.0,2726.7799999999997
2025-06-30,South,Product A,,18438.03,2704.54
2025-06-30,South,Product B,,10929.55,1562.2
2025-06-30,South,Product C,,18096.35,2357.45
2025-06-30,West,Product A,37473.86,19957.54,2726.16
2025-06-30,West,Product B,20466.0,12066.94,1425.62
2025-06-30,West,Product C,31815.22,19329.510000000002,2188.49
2025-07-07,East,Product A,30248.21,16100.85,2378.97
2025-07-07,East,Product B,16194.609999999999,9608.45,1350.13
2025-07-07,East,Product C,25395.17,15073.720000000001,2090.98
2025-07-07,North,Product A,41036.56,22117.68,3312.6899999999996
2025-07-07,North,Product B,22102.32,13020.54,1691.14
2025-07-07,North,Product C,34701.89,20811.36,2501.3
2025-07-07,South,Product A,,17665.7,2415.87
2025-07-07,South,Product B,,10489.630000000001,1330.72
2025-07-07,South,Product C,,16758.47,2097.29
2025-07-07,West,Product A,37586.229999999996,19976.97,2709.21
2025-07-07,West,Product B,19536.33,11641.8,1604.21
2025-07-07,West,Product C,31797.079999999998,19277.51,2465.79
2025-07-14,East,Product A,30906.61,16468.72,2630.1
2025-07-14,East,Product B,15552.3,9270.32,1168.47
2025-07-14,East,Product C,25389.050000000003,15271.44,1951.6399999999999
2025-07-14,North,Product A,40567.4,21628.39,2939.7200000000003
2025-07-14,North,Product B,21806.29,12822.4,1723.35
2025-07-14,North,Product C,35565.8,21345.86,2678.05
2025-07-14,South,Product A,,18583.54,2546.14
2025-07-14,South,Product B,,11023.69,1424.76
2025-07-14,South,Product C,,17333.46,2173.6
2025-07-14,West,Product A,39013.73,21157.23,2980.33
2025-07-14,West,Product B,20353.1,12156.98,1543.95
2025-07-14,West,Product C,32468.35,19726.11,2678.59
2025-07-21,East,Product A,30276.32,16068.14,2271.17
2025-07-21,East,Product B,15073.28,8962.15,1306.55
2025-07-21,East,Product C,24580.82,14771.72,1785.27
2025-07-21,North,Product A,42677.69,22848.120000000003,3235.49
2025-07-21,North,Product B,21993.68,13114.369999999999,1824.8799999999999
2025-07-21,North,Product C,34707.56,20721.19,2749.31
2025-07-21,South,Product A,,18917.420000000002,2648.24
2025-07-21,South,Product B,,10194.91,1254.19
2025-07-21,South,Product C,,17139.4,2116.12
2025-07-21,West,Product A,38935.25,20714.65,3034.07
2025-07-21,West,Product B,21055.05,12592.7,1638.93
2025-07-21,West,Product C,34874.18,20729.19,2588.97
2025-07-28,East,Product A,29775.63,15744.05,2296.46
2025-07-28,East,Product B,15293.779999999999,9022.88,1228.3899999999999
2025-07-28,East,Product C,24563.72,14829.95,1751.03
2025-07-28,North,Product A,40750.58,21797.73,3414.42
2025-07-28,North,Product B,22342.91,13450.880000000001,1762.67
2025-07-28,North,Product C,35544.92,21194.05,2708.14
2025-07-28,South,Product A,,19998.34,2769.54
2025-07-28,South,Product B,,11268.36,1330.07
2025-07-28,South,Product C,,17401.32,2283.18
2025-07-28,West,Product A,39544.54,21283.78,2971.2
2025-07-28,West,Product B,20321.39,12072.93,1507.78
2025-07-28,West,Product C,33174.56,20018.260000000002,2306.89
2025-08-04,East,Product A,29501.21,15646.97,2299.9
2025-08-04,East,Product B,15131.61,9059.23,1100.38
2025-08-04,East,Product C,25257.49,15011.609999999999,1912.51
2025-08-04,North,Product A,41552.48,22167.77,3092.08
2025-08-04,North,Product B,21978.32,12963.46,1668.06
2025-08-04,North,Product C,33644.92,20067.26,2581.71
2025-08-04,South,Product A,,18266.95,2635.4700000000003
2025-08-04,South,Product B,,10385.67,1371.8
2025-08-04,South,Product C,,16542.05,1933.24
2025-08-04,West,Product A,40976.78,21620.62,3084.15
2025-08-04,West,Product B,19938.88,11747.52,1510.1999999999998
2025-08-04,West,Product C,32865.83,19433.6,2470.0699999999997
2025-08-11,East,Product A,29601.24,15686.04,2368.87
2025-08-11,East,Product B,15225.11,9042.58,1172.9399999999998
2025-08-11,East,Product C,25380.92,15230.33,1793.77
2025-08-11,North,Product A,41097.67,21890.03,3361.9
2025-08-11,North,Product B,21359.8,12722.75,1559.76
2025-08-11,North,Product C,37024.07,21953.600000000002,2869.17
2025-08-11,South,Product A,,18594.03,2781.23
2025-08-11,South,Product B,,10573.84,1416.24
2025-08-11,South,Product C,,17336.31,2069.36
2025-08-11,West,Product A,40018.11,21412.739999999998,2921.0
2025-08-11,West,Product B,20353.39,11905.27,1489.37
2025-08-11,West,Product C,32551.08,19333.79,2655.15
2025-08-18,East,Product A,30518.2,16321.519999999999,2333.09
2025-08-18,East,Product B,15655.509999999998,9333.66,1167.94
2025-08-18,East,Product C,25353.59,15090.34,1949.62
2025-08-18,North,Product A,42885.22,22623.73,3358.54
2025-08-18,North,Product B,21317.37,12796.74,1469.21
2025-08-18,North,Product C,33623.78,20255.670000000002,2612.14
2025-08-18,South,Product A,,17517.22,2647.15
2025-08-18,South,Product B,,10437.96,1345.3500000000001
2025-08-18,South,Product C,,16702.870000000003,1963.28
2025-08-18,West,Product A,35570.56,19141.46,2705.42
2025-08-18,West,Product B,19597.67,11559.1,1531.3
2025-08-18,West,Product C,31779.79,18927.01,2425.41
2025-08-25,East,Product A,28590.6,15235.13,2198.33
2025-08-25,East,Product B,16038.91,9548.86,1211.08
2025-08-25,East,Product C,25157.59,14869.86,1836.23
2025-08-25,North,Product A,40830.16,22012.88,3275.6400000000003
2025-08-25,North,Product B,21148.32,12353.42,1564.6499999999999
2025-08-25,North,Product C,35862.89,21273.74,2545.36
2025-08-25,South,Product A,,17553.5,2659.63
2025-08-25,South,Product B,,10639.07,1378.8500000000001
2025-08-25,South,Product C,,17698.47,2334.46
2025-08-25,West,Product A,39656.73,21177.77,3021.85
2025-08-25,West,Product B,20723.07,12357.43,1510.97
2025-08-25,West,Product C,34279.49,20470.36,2527.33
2025-09-01,East,Product A,29190.100000000002,15516.34,2294.2
2025-09-01,East,Product B,16417.55,9563.380000000001,1209.57
2025-09-01,East,Product C,24446.16,14589.470000000001,1698.15
2025-09-01,North,Product A,41595.03,21979.29,3139.0
2025-09-01,North,Product B,22117.31,13110.529999999999,1703.83
2025-09-01,North,Product C,36430.5,21426.95,2648.16
2025-09-01,South,Product A,,18294.6,2443.7200000000003
2025-09-01,South,Product B,,10807.66,1338.21
2025-09-01,South,Product C,,16691.43,2212.95
2025-09-01,West,Product A,40400.44,21413.39,3058.83
2025-09-01,West,Product B,20309.75,12152.03,1658.54
2025-09-01,West,Product C,33829.73,20283.82,2369.32
2025-09-08,East,Product A,29735.059999999998,15823.79,2150.58
2025-09-08,East,Product B,15725.099999999999,9240.56,1179.76
2025-09-08,East,Product C,24399.460000000003,14680.1,1899.36
2025-09-08,North,Product A,40137.009999999995,21396.87,3128.47
2025-09-08,North,Product B,21347.75,12593.13,1670.5
2025-09-08,North,Product C,34770.56,20696.59,2574.56
2025-09-08,South,Product A,,18374.649999999998,2736.8500000000004
2025-09-08,South,Product B,,10561.26,1285.79
2025-09-08,South,Product C,,17798.579999999998,2167.92
2025-09-08,West,Product A,38645.61,21050.59,2883.55
2025-09-08,West,Product B,20344.81,11958.630000000001,1615.1599999999999
2025-09-08,West,Product C,31311.56,18902.97,2362.83
2025-09-15,East,Product A,28323.43,15095.720000000001,2116.08
2025-09-15,East,Product B,15374.76,9038.94,1180.95
2025-09-15,East,Product C,24974.77,14801.53,1810.98
2025-09-15,North,Product A,42792.41,22858.989999999998,3487.8
2025-09-15,North,Product B,20260.32,11984.47,1565.43
2025-09-15,North,Product C,35211.19,20848.34,2758.48
2025-09-15,South,Product A,,18208.45,2727.3
2025-09-15,South,Product B,,10730.119999999999,1488.1499999999999
2025-09-15,South,Product C,,17427.86,2091.0
2025-09-15,West,Product A,39585.3,20940.75,3009.07
2025-09-15,West,Product B,21275.670000000002,12609.94,1656.94
2025-09-15,West,Product C,31470.97,18841.11,2380.76
2025-09-22,East,Product A,31270.48,16694.67,2445.44
2025-09-22,East,Product B,16004.86,9536.5,1275.4
2025-09-22,East,Product C,24588.0,14697.17,1994.81
2025-09-22,North,Product A,41445.67,22049.53,3231.8
2025-09-22,North,Product B,20715.49,12055.16,1655.33
2025-09-22,North,Product C,37215.97,22088.67,2659.17
2025-09-22,South,Product A,,18312.01,2476.08
2025-09-22,South,Product B,,10688.8,1399.32
2025-09-22,South,Product C,,16662.97,2305.49
2025-09-22,West,Product A,41720.46,21945.18,3112.08
2025-09-22,West,Product B,21977.24,13073.369999999999,1799.24
2025-09-22,West,Product C,32588.19,19444.04,2654.11
2025-09-29,East,Product A,29192.71,15729.09,2324.2
2025-09-29,East,Product B,15369.53,9112.42,1182.74
2025-09-29,East,Product C,25456.760000000002,15157.46,1997.01
2025-09-29,North,Product A,41188.42,21601.489999999998,3214.72
2025-09-29,North,Product B,21777.67,12725.49,1686.56
2025-09-29,North,Product C,35991.72,21767.809999999998,2625.2
2025-09-29,South,Product A,,17927.79,2725.33
2025-09-29,South,Product B,,10713.539999999999,1228.85
2025-09-29,South,Product C,,17910.4,2206.66
2025-09-29,West,Product A,39438.76,21204.59,3299.0
2025-09-29,West,Product B,20533.77,12156.35,1611.31
2025-09-29,West,Product C,33571.84,19965.24,2381.04
2025-10-06,East,Product A,28434.53,15197.98,2096.18
2025-10-06,East,Product B,14794.84,8704.84,1129.43
2025-10-06,East,Product C,25376.45,14828.86,1854.58
2025-10-06,North,Product A,43552.630000000005,23059.9,3275.75
2025-10-06,North,Product B,21402.29,12596.259999999998,1558.82
2025-10-06,North,Product C,34682.3,20431.7,2569.84
2025-10-06,South,Product A,,17721.48,2521.26
2025-10-06,South,Product B,,10598.7,1282.54
2025-10-06,South,Product C,,17184.08,2387.7799999999997
2025-10-06,West,Product A,37823.479999999996,20326.99,2851.5
2025-10-06,West,Product B,20303.67,11965.27,1622.6000000000001
2025-10-06,West,Product C,33738.06,20039.8,2432.08
2025-10-13,East,Product A,29039.78,15546.970000000001,2439.18
2025-10-13,East,Product B,14757.33,8840.17,1139.64
2025-10-13,East,Product C,23856.51,14194.19,1849.96
2025-10-13,North,Product A,42496.59,22498.72,3283.81
2025-10-13,North,Product B,22128.92,13126.83,1582.3899999999999
2025-10-13,North,Product C,34947.38,21153.67,2580.95
2025-10-13,South,Product A,,17032.52,2281.24
2025-10-13,South,Product B,,10548.58,1327.32
2025-10-13,South,Product C,,18015.74,2455.21
2025-10-13,West,Product A,40139.69,20999.67,3150.35
2025-10-13,West,Product B,19621.26,11647.56,1406.6100000000001
2025-10-13,West,Product C,33314.979999999996,19716.4,2628.29
2025-10-20,East,Product A,29368.93,15511.519999999999,2162.12
2025-10-20,East,Product B,15112.31,8784.17,1086.73
2025-10-20,East,Product C,25255.94,14993.64,2061.71
2025-10-20,North,Product A,40813.99,21377.53,3118.55
2025-10-20,North,Product B,22048.55,12954.25,1707.92
2025-10-20,North,Product C,33431.57,19842.95,2383.74
2025-10-20,South,Product A,,17745.23,2522.44
2025-10-20,South,Product B,,10377.15,1423.24
2025-10-20,South,Product C,,17588.15,2470.74
2025-10-20,West,Product A,37413.76,19749.08,2669.98
2025-10-20,West,Product B,21776.04,12808.17,1660.48
2025-10-20,West,Product C,32078.239999999998,18942.420000000002,2533.36
2025-10-27,East,Product A,28228.82,14966.41,2114.02
2025-10-27,East,Product B,14542.64,8564.57,1162.8200000000002
2025-10-27,East,Product C,25322.58,15041.52,1888.89
2025-10-27,North,Product A,40509.729999999996,21414.96,2848.22
2025-10-27,North,Product B,21971.77,12985.630000000001,1696.95
2025-10-27,North,Product C,34643.45,20568.07,2683.75
2025-10-27,South,Product A,,17698.75,2534.86
2025-10-27,South,Product B,,10016.369999999999,1242.26
2025-10-27,South,Product C,,17008.79,2176.34
2025-10-27,West,Product A,37517.68,19869.760000000002,2649.87
2025-10-27,West,Product B,20475.25,11981.39,1596.75
2025-10-27,West,Product C,32009.82,18995.79,2323.91
2025-11-03,East,Product A,28193.84,15135.45,2299.36
2025-11-03,East,Product B,15001.960000000001,8782.6,1160.13
2025-11-03,East,Product C,25224.68,15039.76,2086.01
2025-11-03,North,Product A,42479.81,22533.9,3248.54
2025-11-03,North,Product B,21877.129999999997,13071.23,1620.81
2025-11-03,North,Product C,33261.36,19823.23,2478.25
2025-11-03,South,Product A,,17966.39,2732.46
2025-11-03,South,Product B,,10159.34,1289.91
2025-11-03,South,Product C,,17455.53,2362.43
2025-11-03,West,Product A,37243.51,19737.16,2910.06
2025-11-03,West,Product B,19302.46,11440.87,1476.55
2025-11-03,West,Product C,32360.170000000002,19313.420000000002,2322.59
2025-11-10,East,Product A,29516.64,15810.16,1906.81
2025-11-10,East,Product B,15559.39,9036.55,1180.43
2025-11-10,East,Product C,27415.08,16228.16,2114.71
2025-11-10,North,Product A,40595.07,21482.0,3481.2
2025-11-10,North,Product B,21877.68,12876.68,1675.9
2025-11-10,North,Product C,34658.840000000004,20909.43,2765.58
2025-11-10,South,Product A,,19225.17,2517.13
2025-11-10,South,Product B,,10872.2,1438.6
2025-11-10,South,Product C,,16906.87,2137.48
2025-11-10,West,Product A,38624.950000000004,20757.12,3266.88
2025-11-10,West,Product B,20532.88,12165.699999999999,1652.3200000000002
2025-11-10,West,Product C,32506.66,19296.96,2634.48
2025-11-17,East,Product A,28899.89,15233.119999999999,2096.9900000000002
2025-11-17,East,Product B,15626.279999999999,9178.81,1145.18
2025-11-17,East,Product C,23631.079999999998,14277.09,1744.63
2025-11-17,North,Product A,41274.909999999996,21697.86,3073.02
2025-11-17,North,Product B,20224.059999999998,11902.83,1553.36
2025-11-17,North,Product C,35585.39,20990.72,2709.81
2025-11-17,South,Product A,,18648.85,2663.8599999999997
2025-11-17,South,Product B,,9770.869999999999,1178.73
2025-11-17,South,Product C,,16584.629999999997,2143.64
2025-11-17,West,Product A,39190.840000000004,20796.31,2683.4
2025-11-17,West,Product B,19476.74,11391.75,1559.46
2025-11-17,West,Product C,33693.6,19994.95,2644.15
2025-11-24,East,Product A,30592.86,16182.04,2423.68
2025-11-24,East,Product B,15887.17,9420.22,1131.3799999999999
2025-11-24,East,Product C,23777.19,14211.59,1709.8500000000001
2025-11-24,North,Product A,40123.68,21187.24,3169.92
2025-11-24,North,Product B,21797.34,12831.26,1745.76
2025-11-24,North,Product C,34974.56,20942.87,2553.35
2025-11-24,South,Product A,,17939.76,2618.36
2025-11-24,South,Product B,,9876.82,1357.46
2025-11-24,South,Product C,,16321.380000000001,2085.24
2025-11-24,West,Product A,36963.39,19752.27,2912.09
2025-11-24,West,Product B,19680.97,11427.24,1409.09
2025-11-24,West,Product C,33167.840000000004,19742.16,2313.69
2025-12-01,East,Product A,30686.61,16345.31,2397.8
2025-12-01,East,Product B,15419.06,9118.48,1282.77
2025-12-01,East,Product C,24466.06,14585.94,2091.71
2025-12-01,North,Product A,41358.66,21839.39,3306.29
2025-12-01,North,Product B,21197.59,12482.210000000001,1641.4099999999999
2025-12-01,North,Product C,33867.16,20230.13,2701.29
2025-12-01,South,Product A,,17561.23,2725.49
2025-12-01,South,Product B,,10112.63,1346.09
2025-12-01,South,Product C,,16146.130000000001,1942.26
2025-12-01,West,Product A,39301.19,20680.66,2868.14
2025-12-01,West,Product B,20004.79,11727.51,1451.25
2025-12-01,West,Product C,30972.739999999998,18540.66,2422.5299999999997
2025-12-08,East,Product A,30590.61,16309.04,2473.33
2025-12-08,East,Product B,15413.73,9055.24,1284.76
2025-12-08,East,Product C,24964.25,14862.939999999999,1880.3400000000001
2025-12-08,North,Product A,41003.19,21751.95,3046.77
2025-12-08,North,Product B,21083.2,12328.89,1630.4
2025-12-08,North,Product C,33805.34,19990.36,2589.63
2025-12-08,South,Product A,,17809.18,2448.69
2025-12-08,South,Product B,,10440.71,1304.51
2025-12-08,South,Product C,,16419.989999999998,2061.88
2025-12-08,West,Product A,37388.47,19852.02,2835.34
2025-12-08,West,Product B,19358.32,11433.28,1420.97
2025-12-08,West,Product C,33714.88,19741.11,2519.89
2025-12-15,East,Product A,29490.019999999997,15642.460000000001,2380.2000000000003
2025-12-15,East,Product B,14731.09,8658.11,1045.12
2025-12-15,East,Product C,24505.8,14710.56,1834.19
2025-12-15,North,Product A,40714.53,21434.67,3368.29
2025-12-15,North,Product B,21601.760000000002,12834.47,1631.05
2025-12-15,North,Product C,33560.68,20008.82,2591.3
2025-12-15,South,Product A,,17495.29,2439.94
2025-12-15,South,Product B,,10223.98,1390.8
2025-12-15,South,Product C,,17032.98,2143.27
2025-12-15,West,Product A,35728.409999999996,19138.64,2823.65
2025-12-15,West,Product B,19949.420000000002,11701.69,1505.84
2025-12-15,West,Product C,30029.26,17582.61,2334.84
2025-12-22,East,Product A,28013.489999999998,14724.16,2240.33
2025-12-22,East,Product B,14651.3,8588.37,1090.59
2025-12-22,East,Product C,24535.82,14707.45,1777.22
2025-12-22,North,Product A,41256.68,21772.97,3047.88
2025-12-22,North,Product B,21497.67,12631.96,1610.8600000000001
2025-12-22,North,Product C,35545.19,21330.3,2511.38
2025-12-22,South,Product A,,16959.54,2460.37
2025-12-22,South,Product B,,10240.630000000001,1245.08
2025-12-22,South,Product C,,17770.64,2485.43
2025-12-22,West,Product A,38499.72,20364.88,2933.12
2025-12-22,West,Product B,20566.23,12145.33,1519.07
2025-12-22,West,Product C,32603.42,19584.33,2377.71
2025-12-29,East,Product A,30116.170000000002,16177.220000000001,2356.84
2025-12-29,East,Product B,16052.21,9249.95,1132.8
2025-12-29,East,Product C,24853.61,14780.310000000001,1914.0900000000001
2025-12-29,North,Product A,41218.72,21725.74,3105.58
2025-12-29,North,Product B,22609.39,13262.22,1811.95
2025-12-29,North,Product C,34983.340000000004,20831.84,2943.55
2025-12-29,South,Product A,,17941.04,2387.38
2025-12-29,South,Product B,,10118.689999999999,1328.06
2025-12-29,South,Product C,,16398.48,2162.8
2025-12-29,West,Product A,39042.54,20876.38,2955.34
2025-12-29,West,Product B,19450.1,11398.07,1400.77
2025-12-29,West,Product C,33006.65,19766.28,2513.88
2026-01-05,East,Product A,28883.21,15163.66,2254.79
2026-01-05,East,Product B,15372.939999999999,8957.85,1163.66
2026-01-05,East,Product C,23424.35,13977.08,1750.65
2026-01-05,North,Product A,43336.07,22928.69,3158.3900000000003
2026-01-05,North,Product B,21787.94,12901.96,1634.56
2026-01-05,North,Product C,33698.16,19933.37,2598.35
2026-01-05,South,Product A,,17777.54,2387.16
2026-01-05,South,Product B,,10247.72,1321.98
2026-01-05,South,Product C,,16840.9,2247.7
2026-01-05,West,Product A,40153.41,21407.5,2978.3
2026-01-05,West,Product B,20164.7,11916.79,1599.48
2026-01-05,West,Product C,32989.81,19812.96,2441.75
2026-01-12,East,Product A,30511.08,16171.49,2475.02
2026-01-12,East,Product B,14905.36,8800.51,1195.22
2026-01-12,East,Product C,25366.39,15030.66,1853.75
2026-01-12,North,Product A,41677.34,22118.11,3200.3999999999996
2026-01-12,North,Product B,21666.18,12706.16,1713.3400000000001
2026-01-12,North,Product C,34647.11,20567.5,2616.23
2026-01-12,South,Product A,,18015.62,2519.37
2026-01-12,South,Product B,,10927.460000000001,1401.76
2026-01-12,South,Product C,,16790.64,2327.18
2026-01-12,West,Product A,36583.79,19449.54,2736.41
2026-01-12,West,Product B,19611.93,11370.23,1599.74
2026-01-12,West,Product C,31943.72,19058.07,2544.46
2026-01-19,East,Product A,29180.63,15214.64,2404.4
2026-01-19,East,Product B,15433.56,9082.279999999999,1115.79
2026-01-19,East,Product C,24388.07,14385.18,1895.6200000000001
2026-01-19,North,Product A,39746.19,21443.04,3151.73
2026-01-19,North,Product B,21315.08,12605.72,1692.8899999999999
2026-01-19,North,Product C,34413.45,20290.78,2590.01
2026-01-19,South,Product A,,16769.15,2388.77
2026-01-19,South,Product B,,9678.539999999999,1294.8899999999999
2026-01-19,South,Product C,,16889.940000000002,2116.23
2026-01-19,West,Product A,39594.1,20815.36,3183.82
2026-01-19,West,Product B,20306.42,11862.529999999999,1617.08
2026-01-19,West,Product C,33072.92,19685.72,2614.44
2026-01-26,East,Product A,29096.79,15499.6,2098.57
2026-01-26,East,Product B,14946.92,8664.1,1137.6
2026-01-26,East,Product C,23881.3,14159.85,1761.57
2026-01-26,North,Product A,40631.27,21575.28,3289.3
2026-01-26,North,Product B,21596.329999999998,12602.04,1695.22
2026-01-26,North,Product C,33674.409999999996,20198.22,2509.89
2026-01-26,South,Product A,,17714.27,2523.53
2026-01-26,South,Product B,,10654.56,1398.15
2026-01-26,South,Product C,,16550.29,2194.4900000000002
2026-01-26,West,Product A,38966.049999999996,20274.89,2955.83
2026-01-26,West,Product B,20406.42,11961.56,1727.9
2026-01-26,West,Product C,31703.920000000002,18749.71,2356.37
2026-02-02,East,Product A,29325.57,15531.8,2272.86
2026-02-02,East,Product B,14738.73,8555.75,1076.9
2026-02-02,East,Product C,25246.3,15139.06,2061.39
2026-02-02,North,Product A,40242.15,21353.25,3102.5099999999998
2026-02-02,North,Product B,22161.670000000002,12847.05,1684.91
2026-02-02,North,Product C,33564.73,20087.22,2474.0099999999998
2026-02-02,South,Product A,,18630.440000000002,2605.95
2026-02-02,South,Product B,,10287.6,1358.29
2026-02-02,South,Product C,,17513.91,2401.04
2026-02-02,West,Product A,37528.21,19838.39,2786.09
2026-02-02,West,Product B,19168.53,11198.33,1469.1
2026-02-02,West,Product C,32665.620000000003,19554.69,2506.31
2026-02-09,East,Product A,29694.01,15655.73,2201.12
2026-02-09,East,Product B,15155.39,8890.9,1154.94
2026-02-09,East,Product C,24194.45,14297.130000000001,1756.34
2026-02-09,North,Product A,39184.840000000004,20660.5,3281.36
2026-02-09,North,Product B,21339.02,12543.21,1605.32
2026-02-09,North,Product C,36798.01,21965.29,3081.82
2026-02-09,South,Product A,,17738.71,2502.33
2026-02-09,South,Product B,,10723.85,1474.33
2026-02-09,South,Product C,,16652.08,2150.06
2026-02-09,West,Product A,39464.62,21001.0,2933.19
2026-02-09,West,Product B,20468.05,12139.96,1584.07
2026-02-09,West,Product C,33583.18,20026.5,2777.26
2026-02-16,East,Product A,28981.78,15257.119999999999,2226.98
2026-02-16,East,Product B,14855.09,8640.4,1079.3600000000001
2026-02-16,East,Product C,23451.09,13854.79,1622.64
2026-02-16,North,Product A,41870.46,22345.37,2937.4700000000003
2026-02-16,North,Product B,21036.28,12119.46,1698.23
2026-02-16,North,Product C,34742.95,20400.85,2773.19
2026-02-16,South,Product A,,18153.14,2682.75
2026-02-16,South,Product B,,10570.25,1424.47
2026-02-16,South,Product C,,16738.010000000002,2061.09
2026-02-16,West,Product A,38848.82,20373.45,2912.39
2026-02-16,West,Product B,20654.93,12229.4,1527.52
2026-02-16,West,Product C,33799.41,20456.23,2669.89
2026-02-23,East,Product A,30147.11,15931.05,2135.58
2026-02-23,East,Product B,15868.87,9390.34,1287.48
2026-02-23,East,Product C,25483.289999999997,15182.02,2064.16
2026-02-23,North,Product A,41648.83,22071.48,3104.06
2026-02-23,North,Product B,22176.94,12916.460000000001,1579.11
2026-02-23,North,Product C,34244.22,20551.31,2603.66
2026-02-23,South,Product A,,17842.68,2596.1099999999997
2026-02-23,South,Product B,,10132.210000000001,1240.93
2026-02-23,South,Product C,,16605.19,2181.98
2026-02-23,West,Product A,38868.72,20839.08,3126.84
2026-02-23,West,Product B,19104.42,11140.76,1292.26
2026-02-23,West,Product C,32507.809999999998,19357.32,2457.49
2026-03-02,East,Product A,28343.92,14994.52,2178.54
